# data_asof_utc: 2026-07-08T14:25:03Z
# data_asof_et: 2026-07-08T10:25:03.995126-04:00
# market_state: OPEN_RTH
# tz_base: America/New_York ET wall time no offset suffix | dst_active: true
# cmf_period: 50
Symbol,Datetime,Open,High,Low,Close,Volume,EMA_20,EMA_50,EMA_100,EMA_200,RSI,OBV,CMF,VWAP,FVG,RVOL,RVOL_Deviation,IPI,IPI_Status,Is_Closed_Bar,Session,Session_Minutes,Rvol_Tod,Atr14,Dollar_Volume,Gap_Flag,Split_Adjusted,Last_Split,Ema_Stack,Ipi_Valid
AAOI,2026-06-30 11:00:00,147.49,148.44,145.86,146.93,78875.0,145.57866920179606,143.89438104187013,147.79004731665668,154.4125818374876,51.243684951147316,-326715.0,0.06712901446978374,148.2202643393846,,0.5147751707047933,-48.52248292952067,-53.904846780300744,Institutional Distribution,True,RTH,60.0,0.5147751707047933,3.2349653220514125,11589103.75,0.0,True,N/A,mixed,True
AAOI,2026-06-30 12:00:00,146.815,148.44,145.23,145.5,46416.0,145.5711768968631,143.95734649120857,147.74469984503972,154.32389943114447,50.4694038729563,-373131.0,0.022378021192255272,148.00223850183113,,0.40462611473553134,-59.53738852644687,-49.671983498701856,Institutional Distribution,True,RTH,60.0,0.40462611473553134,3.2331820847620265,6753528.0,0.0,True,N/A,mixed,True
AAOI,2026-06-30 13:00:00,145.58,148.38,144.9,148.25,88018.0,145.82630290668567,144.1256858444945,147.7547057887023,154.26346262088433,51.89570979441806,-285113.0,0.0883286502761097,147.85011331464528,,0.7388227485042544,-26.117725149574554,39.18078187511582,Neutral,True,RTH,60.0,0.7388227485042544,3.2508119358504524,13048668.5,0.0,True,N/A,mixed,True
AAOI,2026-06-30 14:00:00,148.47,151.41,148.44,150.06,123606.0,146.229512153668,144.35840404667118,147.80035517902502,154.22163712216906,52.808400510632964,-161507.0,0.08213996008795983,148.28590656268727,,0.9325398115047123,-6.746018849528768,65.71413808626912,Institutional Accumulation,True,RTH,60.0,0.9325398115047123,3.2443253690039913,18548316.36,0.0,True,N/A,mixed,True
AAOI,2026-06-30 15:00:00,149.91,150.37,148.08,148.16,86556.0,146.41336813903294,144.50748624091938,147.80747685864827,154.16132232493356,51.75654983459529,-248063.0,0.05544686542541161,148.35940854001018,,0.4576216652240706,-54.23783347759294,-63.735490040243036,Institutional Distribution,True,RTH,60.0,0.4576216652240706,3.1761592712179914,12824136.959999999,0.0,True,N/A,mixed,True
AAOI,2026-06-30 16:00:00,148.16,148.59,146.26,147.3,5248.0,146.49780926864887,144.61699658441273,147.79742781194236,154.09305046100388,51.2847496663446,-253311.0,0.05352933029585463,148.35201766903245,-0.36000000000001364,0.23211481899201664,-76.78851810079834,,N/A (ext),True,POST,60.0,0.23211481899201664,3.1157193232738503,773030.4,0.0,True,N/A,mixed,False
AAOI,2026-06-30 17:00:00,147.11,147.72,147.07,147.65,722.0,146.60754171925373,144.7359378948279,147.79450844932964,154.02894050616803,51.46847128474735,-252589.0,0.05311470779017275,148.3511102062701,,0.18724066390041494,-81.2759336099585,,N/A (ext),True,POST,60.0,0.18724066390041494,2.9395965144685756,106603.3,0.0,True,N/A,mixed,False
AAOI,2026-06-30 18:00:00,147.5,147.97,147.06,147.4,3012.0,146.68301393646766,144.84041091856017,147.78669640082805,153.96298089914148,51.32738320069252,-255601.0,0.05763574756953008,148.34733038083496,,0.5469473520370443,-45.305264796295575,,N/A (ext),True,POST,60.0,0.5469473520370443,2.7946253348636776,443968.8,0.0,True,N/A,mixed,False
AAOI,2026-06-30 19:00:00,147.55,147.87,147.39,147.7,1252.0,146.77986975204217,144.95255166685192,147.7849796404156,153.90066268123957,51.490212894363914,-254349.0,0.05845023435854167,148.34608567326063,-0.5999999999999943,0.32047390938677,-67.952609061323,,N/A (ext),True,POST,60.0,0.32047390938677,2.629294953801988,184920.4,0.0,True,N/A,mixed,False
AAOI,2026-07-01 04:00:00,146.25,146.46,145.02,145.26,4082.0,146.6351202518477,144.96460846423028,147.7349800435757,153.81468593814265,50.099227919667754,-258431.0,0.05768174124754715,145.58,-1.6899999999999977,0.3044061874121106,-69.55938125878893,,N/A (ext),True,PRE,60.0,0.3044061874121106,2.63291674281613,592951.32,-0.9817197020988414,True,N/A,mixed,False
