# data_asof_utc: 2026-07-08T17:26:03Z
# data_asof_et: 2026-07-08T13:26:03.212378-04:00
# market_state: OPEN_RTH
# tz_base: America/New_York ET wall time no offset suffix | dst_active: true
# cmf_period: 50
Symbol,Datetime,Open,High,Low,Close,Volume,EMA_20,EMA_50,EMA_100,EMA_200,RSI,OBV,CMF,VWAP,FVG,RVOL,RVOL_Deviation,IPI,IPI_Status,Is_Closed_Bar,Session,Session_Minutes,Rvol_Tod,Atr14,Dollar_Volume,Gap_Flag,Split_Adjusted,Last_Split,Ema_Stack,Ipi_Valid
AAOI,2024-12-30 09:30:00,36.98,38.63,33.14,37.9,10255256.0,27.21711877799887,19.479299872208724,14.757289394236242,11.562998242952615,65.63898610350256,268770614.0,0.04085219579858709,36.55666666666667,,0.970962915336265,-2.9037084663735,37.335825071088,Neutral,True,RTH,10080.0,0.970962915336265,5.1295068455797095,388674202.4,-2.0137784843667332,True,N/A,bull,True
AAOI,2025-01-06 09:30:00,39.5,39.85,30.34,31.6,11044314.0,27.634536037237073,19.954621445847597,15.090808416132555,11.762371394764031,60.378314814100584,257726300.0,0.044711724769284034,33.93,-0.7100000000000009,1.0460569072815415,4.605690728154155,-30.60924615444776,Institutional Distribution,True,RTH,10080.0,1.0460569072815415,5.442399213752587,349000322.40000004,4.221635883905018,True,N/A,bull,True
AAOI,2025-01-13 09:30:00,30.26,32.43,27.0,31.03,11776698.0,27.95791355750021,20.38895001659867,15.40643597224874,11.954089092328568,59.93484210597683,245949602.0,0.03184099265273579,30.153333333333336,,0.8974020930812551,-10.259790691874493,-41.87945894912768,Institutional Distribution,True,RTH,10080.0,0.8974020930812551,5.441513555627402,365430938.94,-4.240506329113924,True,N/A,bull,True
AAOI,2025-01-21 09:30:00,33.21,35.433,29.61,30.69,14454401.0,28.218112266309713,20.79291276104578,15.709080804481438,12.140516066534254,59.66809111569204,231495201.0,0.002132113207417873,31.911000000000005,,1.1060690856837068,10.606908568370677,-43.613604160627155,Institutional Distribution,True,RTH,10080.0,1.1060690856837068,5.468762587368302,443605566.69,7.025459233000321,True,N/A,bull,True
AAOI,2025-01-27 09:30:00,28.58,29.72,23.65,27.92,16304014.0,28.189720621899266,21.07240637825967,15.950881184590717,12.297525856916998,57.53914412105919,215191187.0,0.0144003784779946,27.096666666666664,,1.2550896907076756,25.508969070767563,-41.61948235380206,Institutional Distribution,True,RTH,10080.0,1.2550896907076756,5.580993831127709,455208070.88000005,-6.875203649397207,True,N/A,bull,True
AAOI,2025-02-03 09:30:00,26.27,30.8,22.7201,29.61,14517598.0,28.324985324575525,21.407213971269098,16.22135878489585,12.469789281226282,58.46182386806719,229708785.0,0.05959613728235698,27.71003333333333,,1.1486431415241705,14.864314152417046,65.15717885533022,Institutional Accumulation,True,RTH,10080.0,1.1486431415241705,5.7594871289043015,429866076.78,-5.909742120343847,True,N/A,bull,True
AAOI,2025-02-10 09:30:00,30.12,31.93,24.71,25.9,12911147.0,28.094034341282615,21.58340165867031,16.41301504658108,12.603423218726519,55.74817275740889,216797638.0,0.042523966056505665,27.513333333333332,,1.0350494090934848,3.504940909348475,-40.699032235227,Institutional Distribution,True,RTH,10080.0,1.0350494090934848,5.863809476839709,334398707.29999995,1.722391084093217,True,N/A,bull,True
AAOI,2025-02-18 09:30:00,26.19,31.695,25.4,27.04,20351340.0,27.993650118303318,21.797385907349906,16.623450392193337,12.747070748888445,56.382980912949996,237148978.0,0.036275141027641775,28.044999999999998,,1.612363165074374,61.236316507437394,106.93986980205102,Institutional Accumulation,True,RTH,10080.0,1.612363165074374,5.894608799922587,550300233.6,1.11969111969113,True,N/A,bull,True
AAOI,2025-02-24 09:30:00,27.82,31.0,20.35,21.86,33163683.0,27.409492964179194,21.799841361963633,16.727144443833073,12.83774666183483,52.86663348993888,203985295.0,0.011718342178165761,24.403333333333336,-2.501999999999999,2.5295284809651704,152.95284809651704,-34.909683777142774,Institutional Distribution,True,RTH,10080.0,2.5295284809651704,6.234279599928116,724958110.38,2.884615384615389,True,N/A,bull,True
AAOI,2025-03-03 09:30:00,22.2,22.898,14.91,15.82,26803519.0,26.305731729495463,21.56533777914153,16.709181187519548,12.867420824403638,49.21472480868537,177181776.0,-0.02770864752174602,17.876,,1.99065102088683,99.065102088683,-41.72157017745742,Institutional Distribution,True,RTH,10080.0,1.99065102088683,6.359545342790393,424031670.58,1.5553522415370533,True,N/A,bull,True
