# data_asof_utc: 2026-07-08T19:28:40Z
# data_asof_et: 2026-07-08T15:28:40.122619-04:00
# market_state: OPEN_RTH
# tz_base: America/New_York ET wall time no offset suffix | dst_active: true
# cmf_period: 50
Symbol,Datetime,Open,High,Low,Close,Volume,EMA_20,EMA_50,EMA_100,EMA_200,RSI,OBV,CMF,VWAP,FVG,RVOL,RVOL_Deviation,IPI,IPI_Status,Is_Closed_Bar,Session,Session_Minutes,Rvol_Tod,Atr14,Dollar_Volume,Gap_Flag,Split_Adjusted,Last_Split,Ema_Stack,Ipi_Valid
AAOI,2026-03-13 09:30:00,104.37,105.385,94.15,96.81,14962137.0,86.18059008059531,63.9162885104376,49.661369106980956,38.048717504204006,62.00940631145787,103969937.0,0.12795833379549776,98.78166666666668,-3.660000000000011,2.0189565682698785,101.89565682698785,-18.153860712689422,Neutral,True,RTH,1440.0,2.0189565682698785,11.81500130037243,1448484482.97,-1.7139090309821952,True,N/A,bull,True
AAOI,2026-03-16 09:30:00,100.0,101.32,92.9,94.07,10815613.0,86.93196245387195,65.09878700022436,50.540747936545685,38.60614320067959,61.14985227992228,93154324.0,0.11112599030227245,96.09666666666665,-2.3000000000000114,1.4283211540254774,42.83211540254774,-25.70285707648904,Institutional Distribution,True,RTH,1440.0,1.4283211540254774,11.572501207488685,1017424714.91,3.2951141411011236,True,N/A,bull,True
AAOI,2026-03-17 09:30:00,90.07,91.85,85.08,86.33,16650031.0,86.87463269636034,65.93138358845086,51.24944599720815,39.081007447439,58.80043338362015,76504293.0,0.07129474971636443,87.75333333333333,,2.132403529257795,113.24035292577949,-22.729176597236233,Institutional Distribution,True,RTH,1440.0,2.132403529257795,11.388036835525206,1437397176.23,-4.252152652280217,True,N/A,bull,True
AAOI,2026-03-18 09:30:00,95.34,100.07,91.23,92.63,15330926.0,87.42276291575459,66.97838815360964,52.068862908154514,39.613833243981894,60.074490861842506,91835219.0,0.05914073462056473,94.64333333333333,,1.9205593778266565,92.05593778266565,130.46598638760054,Institutional Accumulation,True,RTH,1440.0,1.9205593778266565,11.556034204416262,1420103675.3799999,10.436696397544312,True,N/A,bull,True
AAOI,2026-03-19 09:30:00,89.125,102.1,88.5,101.92,11294012.0,88.8034521618732,68.34864744170339,53.05601413769601,40.23379510225074,61.84967615563554,103129231.0,0.07567026001880595,97.50666666666665,,1.3930883648307804,39.30883648307804,84.57584856878313,Institutional Accumulation,True,RTH,1440.0,1.3930883648307804,11.702031761243672,1151085703.04,-3.783871315988336,True,N/A,bull,True
AAOI,2026-03-20 09:30:00,101.985,102.69,84.6,87.54,12205171.0,88.68312338455195,69.10124950281308,53.73886534289014,40.70450360869601,57.79112107800538,90924060.0,0.05491055127278054,91.61,,1.4749466688267494,47.49466688267494,-31.707510927650162,Institutional Distribution,True,RTH,1440.0,1.4749466688267494,12.158315206869126,1068440669.34,0.0637755102040794,True,N/A,bull,True
AAOI,2026-03-23 09:30:00,90.0,96.09,84.92,95.76,10729826.0,89.35711163364225,70.14669069878119,54.57096701926855,41.2523194931866,59.34712999374998,101653886.0,0.09079517061055406,92.25666666666666,,1.289950843227611,28.9950843227611,77.30929889162448,Institutional Accumulation,True,RTH,1440.0,1.289950843227611,12.087721263521333,1027488137.7600001,2.8101439342015007,True,N/A,bull,True
AAOI,2026-03-24 09:30:00,96.69,114.97,96.355,113.9,16895723.0,91.69452957329537,71.86250674980938,55.74579935552066,41.97518198579171,62.463184720091064,118549609.0,0.11484160618944671,108.40833333333335,12.920000000000002,1.9772643545396846,97.72643545396846,143.22027634876713,Institutional Accumulation,True,RTH,1440.0,1.9772643545396846,12.596455458984094,1924422849.7,0.9711779448621477,True,N/A,bull,True
AAOI,2026-03-25 09:30:00,110.12,118.75,109.01,114.41,11312997.0,93.857907709172,73.53103589687568,56.9074666950153,42.695926443644524,62.545546201769554,129862606.0,0.1137772260827746,114.05666666666666,,1.3011992809483224,30.11992809483224,81.70422776765508,Institutional Accumulation,True,RTH,1440.0,1.3011992809483224,12.392422926199515,1294319986.77,-3.318700614574189,True,N/A,bull,True
AAOI,2026-03-26 09:30:00,111.0,111.66,96.705,97.42,9617264.0,94.19715459401276,74.46785801856683,57.709695077292224,43.24044458848388,58.20425805580551,120245342.0,0.09160073494685925,101.92833333333334,-7.510000000000005,1.0899911302295695,8.999113022956951,-32.67858835529063,Institutional Distribution,True,RTH,1440.0,1.0899911302295695,12.771892717185263,936913858.88,-2.9805086967922354,True,N/A,bull,True
